0.75178,0.16522,0.16362,-0.084234,0.24297,-0.25044,0.031185
0.16461,0.142,0.58165,0.45558,0.23925,-0.22661,0.021221
0.38817,-0.36594,-1.6201,0.33861,0.13584,0.97832,-0.079204
0.26353,0.50937,0.5656,-0.2566,0.15132,-0.051317,0.060163
0.031953,0.59408,0.34083,0.60039,-0.13144,-0.22759,-0.024616
-0.0037995,0.27858,-0.00017485,0.65084,0.21104,0.3739,-0.010833
0.080129,0.0070096,0.022174,-0.07434,0.0080121,0.98611,0.027803
0.43249,0.11688,0.30947,-0.030129,-0.043395,-0.048326,0.0040235
0.045291,0.0032301,-0.0034442,0.529,0.080523,0.68998,0.0034579
0.036083,-0.018759,0.52057,-0.0054559,-0.478,0.99785,-0.019871
0.28562,-0.16449,0.71345,-0.034737,0.15659,-0.16944,0.11632
-80.486,-1.1924,-12.153,-0.12725,-7.2463,-2.1391,0.99627
0.9548,0.99648,-0.53912,-2.7081,-16.629,0.86601,0.46235
-0.12415,0.021938,-0.086428,-0.009199,-2.7774,0.34553,-0.14599
0.33886,0.24476,0.65537,-0.11604,0.013979,0.18926,0.02091
0.30799,0.18668,0.61467,-0.19601,0.025666,-0.16011,-0.0089772
0.73467,-0.26296,0.88714,-0.81011,-0.30587,-0.64228,0.099766
0.11846,0.47378,0.71045,0.40043,-0.1422,0.0095619,-0.0051942
